team_id,event_id,tie_breaker,combined_score,season
107158,38481,2098361,52,130
76177,39882,2056231,31,129
93243,38210,2040235,6,130
101673,39882,2056245,21,129
112770,42994,3329051,75,138
72935,38506,2078283,24,130
73526,40070,2069255,20,129
113158,42921,2829575,20,138
69048,39821,2055651,12,130
57076,38481,2099861,2,130
114077,38259,2037883,2,129
113059,45723,15052461,40,154
64796,40214,2073971,28,130
112502,40070,2069395,40,129
39493,45975,15901509,575,154
116629,42638,2827733,9,138
122901,42638,2827735,9,138
81644,45039,16293953,140,154
90287,46408,12050507,101,154
109966,46212,15016519,15,155
109980,45593,13997743,17,155
126648,46546,15451707,38,155
105800,38788,2036917,10,129
94245,38314,2078123,93,130
72006,38327,2065093,6,130
40099,41032,2096951,100,130
112885,39659,2085925,51,130
4256,38577,2037107,3,130
58091,40728,2097171,113,129
59606,40523,2058185,4,130
110527,39660,2047417,21,129
57378,39850,2076241,27,130
58109,38577,2037191,2,130
57003,38704,2037277,21,129
56966,40175,2075691,124,129
84207,40663,2050239,9,130
46852,43365,3922533,95,139
40246,38797,2061223,13,130
56988,38704,2037245,20,129
115201,44399,3674117,164,139
113318,38456,2038707,3,130
89332,41224,2068957,65,130
107355,38653,2059197,8,130
59609,38456,2040563,5,130
84748,40728,2097177,110,129
63464,38704,2037259,20,129
17935,38797,2061237,4,130
123788,43874,3705879,96,139
72362,38637,2085589,26,130
59611,40523,2058203,12,130
65356,39850,2076291,88,130
89845,38704,2037273,10,129
83209,38653,2059273,5,130
97644,42582,2819727,142,139
119426,38125,2081971,3,130
63465,38704,2038049,10,129
57004,38704,2038067,50,129
122305,42034,2825227,71,138
102261,38637,2085593,21,130
107354,38653,2059431,9,130
57011,38704,2038715,20,129
57780,38637,2085597,12,130
26914,38576,2037323,2,130
56989,38704,2038747,22,129
122304,42412,2826673,108,138
101153,40728,2097217,145,129
57005,38704,2038773,23,129
122399,42034,2825221,103,138
57010,38704,2038815,20,129
72674,38704,2038817,20,129
83207,38653,2059477,10,130
122608,42034,2825233,8,138
34999,38391,2041339,7,130
111830,38704,2038871,0,129
79344,38784,2060295,14,130
82421,38704,2038971,20,129
57013,38704,2038973,0,129
36025,38348,2046267,6,130
83299,38653,2059549,8,130
110971,41854,2825047,46,138
110912,39850,2076351,16,130
52804,38785,2072455,10,130
99332,38704,2039137,23,129
112050,42896,2829395,12,138
99068,39849,2076193,12,130
57012,38704,2039319,2,129
82422,38704,2039325,20,129
107518,43719,3673671,187,139
73005,39845,2039391,3,130
57002,39660,2047429,40,129
97920,38464,2040149,8,130
85352,43292,3474361,165,139
112626,41395,2039687,2,130
56986,40728,2097193,101,129
99462,38704,2039981,0,129
92040,40663,2050253,4,130
87651,38704,2040039,40,129
107045,41740,3921227,185,139
99461,38704,2040067,0,129
99334,38704,2040075,0,129
56993,38704,2040183,20,129
57021,38704,2040221,20,129
57020,38704,2040249,21,129
46864,41889,2815581,73,139
100621,38141,2067599,21,130
57015,38704,2040441,20,129
56992,38704,2040477,10,129
56995,38704,2040539,10,129
56994,38704,2040579,12,129
54630,38464,2042159,4,130
63803,38576,2036993,3,130
112863,40728,2097201,134,129
110845,40663,2050247,4,130
79341,38637,2085591,23,130
77919,40728,2097205,65,129
110851,40663,2050237,9,130
72034,38576,2037109,2,130
94790,43867,3674297,153,139
35992,38576,2037121,4,130
99331,39660,2047435,10,129
4791,38637,2085741,7,130
43600,38576,2037133,0,130
89331,38576,2037257,2,130
74633,39059,2093249,16,130
45580,39743,2081129,7,130
57009,40728,2097211,130,129
51631,38125,2080359,19,130
14407,38637,2087077,3,130
93094,41168,2097157,5,130
4311,38349,2048589,4,130
75711,40848,2056603,14,130
111835,40728,2097215,93,129
73745,41739,2815099,57,139
57017,40728,2097221,101,129
26911,38576,2037341,0,130
111687,38637,2085865,16,130
43603,38576,2037345,2,130
57008,40728,2097227,132,129
87652,40728,2097231,120,129
65757,41739,2815101,55,139
56990,40728,2098067,159,129
100259,41395,2039529,2,130
112992,38704,2038791,83,129
124616,41739,2815077,90,139
59063,40584,2039403,6,130
56991,40728,2098501,145,129
64623,38464,2041379,1,130
109644,38464,2041603,0,130
111464,42582,2819731,137,139
85351,41740,3921235,152,139
111233,42034,2825229,70,138
59608,38456,2040663,11,130
126645,46546,15451721,16,155
84663,38456,2041137,14,130
110885,42036,2825249,39,138
124239,41854,2825075,8,138
115734,46212,15016523,14,155
95351,46494,13104481,140,154
45820,45916,14046837,449,154
58787,38456,2041275,8,130
113601,38576,2037105,7,130
134881,46212,15016531,11,155
125125,45766,12505321,384,154
126649,46212,15016529,11,155
149529,48443,29261869,164,174
85980,39655,2098767,112,130
36229,41119,2104091,40,130
115086,39227,2085737,20,129
59802,41548,2094579,80,129
80357,40279,2054599,111,129
76940,38930,2102631,114,130
64528,38365,2038725,82,129
75884,38422,2040229,5,130
71042,41444,2093695,42,129
112917,38694,2079351,31,129
114256,38121,2087275,32,130
115205,40086,2084497,66,129
67410,38422,2040631,4,130
103708,38698,2039015,51,129
116654,38698,2039023,41,129
109883,38591,2061429,60,129
103411,38588,2041371,21,130
118376,38698,2039247,10,129
72413,40988,2103565,150,129
43747,38335,2093807,71,130
76097,38589,2050209,5,130
82384,39324,2071499,50,129
94462,40989,2103015,121,129
94774,39882,2056265,70,129
21871,38335,2093821,45,130
72011,40730,2097235,210,129
90316,38698,2040233,1,129
36202,38662,2087887,34,130
101140,38502,2090589,46,130
99355,38698,2040461,20,129
99354,38698,2040495,20,129
82988,39324,2071575,44,129
116052,40200,2053249,20,129
102380,39227,2085755,52,129
57146,41399,2087079,40,129
103377,38422,2038645,5,130
15472,38406,2047643,4,130
82430,41444,2093833,83,129
79128,43739,3051735,349,138
4086,38977,2093041,18,130
82077,38365,2037435,42,129
76328,39262,2084099,152,129
97254,41276,2063429,11,129
94325,39263,2059115,10,129
51418,38335,2093827,7,130
109617,38365,2038719,13,129
96857,39650,2058895,60,129
71385,39245,2062525,30,129
54789,38502,2090597,6,130
114785,38365,2037475,10,129
110159,40279,2053559,100,129
116403,40279,2053933,42,129
84583,38365,2038099,20,129
113009,38365,2039195,40,129
72009,39890,2081483,80,129
96742,38880,2059075,40,129
53914,41138,2079117,11,130
26932,38293,2101613,48,130
112903,40508,2047163,32,129
100803,41037,2061647,3,130
98200,40248,2072647,120,129
88845,38365,2039611,2,129
109601,40988,2103775,132,129
102398,38365,2039843,0,129
96976,40200,2053297,22,129
104971,40728,2097185,154,129
112877,40508,2047381,30,129
84311,38588,2041651,10,130
106971,43108,3333799,128,139
78033,40193,2020893,24,129
117809,43292,3474365,117,139
83485,38365,2039373,0,129
99353,38698,2040389,20,129
40945,38579,2082179,13,130
56714,40730,2097251,138,129
28441,38529,2075053,47,130
94659,38880,2062629,40,129
54204,38930,2103383,20,130
107046,41740,3921221,211,139
124575,41740,3921231,182,139
50506,38511,2041045,6,130
75517,40728,2097229,153,129
109660,39245,2063343,21,129
50999,38511,2041049,4,130
123638,42993,3328559,313,138
114229,38403,2040129,3,130
100973,39227,2086125,110,129
98589,40086,2085007,113,129
28438,38579,2082183,6,130
51821,47771,26843483,226,173
127302,46546,15451729,11,155
94567,41444,2094049,51,129
112909,38632,2041693,22,129
64868,38293,2101625,30,130
98722,39559,2056641,40,129
107814,38930,2103503,81,130
123790,41740,3921225,202,139
72010,39660,2049289,122,129
113402,39882,2056251,0,129
88964,38511,2041101,1,130
98485,38977,2092727,9,130
4166,38529,2075083,5,130
73288,41444,2094295,60,129
96617,40200,2053539,30,129
98984,39882,2056255,51,129
104171,40730,2097801,80,129
112919,38694,2082203,40,129
110655,39890,2081355,122,129
86835,42994,3328923,307,138
114262,38121,2086737,42,130
57144,41399,2087163,100,129
114913,41276,2063289,41,129
87518,40730,2098473,121,129
95497,40200,2053219,72,129
114264,39655,2098709,75,130
116591,38698,2038945,20,129
114879,41245,2073507,42,129
54788,38502,2090607,22,130
94924,40200,2053575,12,129
108864,40200,2055097,41,129
97853,38365,2038489,92,129
99351,39559,2056643,61,129
88963,38511,2041035,12,130
109978,46212,15016535,10,155
115571,40279,2054163,2,129
83874,40279,2054823,102,129
94324,40279,2055479,21,129
54203,38550,2045693,9,130
94915,38588,2041627,16,130
89895,39245,2063397,10,129
60987,38403,2040349,5,130
73170,41399,2087991,61,129
67348,38698,2040159,146,129
107048,43530,2900507,134,139
66488,40807,2045627,7,130
97250,41276,2063317,22,129
102370,41138,2079429,21,130
59855,38502,2091097,7,130
101476,41276,2063313,51,129
54496,38404,2047039,7,130
113065,45450,14028893,2,155
32578,47038,15061957,400,154
113533,38612,2038531,2,130
134880,45450,14028889,9,155
104633,38612,2039079,8,130
30520,40632,2057177,4,130
73337,41364,2079813,21,130
110304,42421,3035875,119,139
64359,39974,2026663,44,130
115537,38433,2102305,35,130
118907,40384,2056751,4,130
64156,38951,2034841,28,130
118929,40270,2053039,70,129
98257,40399,2088345,70,129
64273,38612,2041119,8,130
100269,40753,2055645,100,129
64511,38612,2041331,3,130
75015,45126,13746709,140,154
109438,39929,2087609,1,129
122288,44048,3323001,144,138
58023,38978,2096027,29,130
59565,38407,2083679,212,131
61381,40397,2056943,2,129
101478,43103,2830991,7,138
101547,39414,2087827,8,130
118930,40270,2053043,61,129
116131,39277,2094689,51,129
101670,38446,2062431,2,130
64361,38530,2101867,37,130
110554,40270,2053053,155,129
116729,43103,2830995,7,138
84109,38978,2096051,9,130
105122,40270,2053059,167,129
45808,38512,2040483,2,130
121899,42236,2816995,135,139
118761,39929,2088019,42,129
27946,38512,2040553,2,130
72750,39572,2040549,10,129
114850,39572,2041621,21,129
103979,39572,2041841,0,129
102731,39572,2041911,1,129
108648,39277,2094705,40,129
65872,40397,2056929,61,129
90283,40270,2053065,80,129
93096,39868,2048613,5,130
94562,40753,2055313,31,129
115443,39414,2086113,10,130
61598,39803,2082369,42,129
105400,40270,2053069,52,129
52534,38433,2104703,18,130
114287,43103,2830993,7,138
54535,40149,2093203,8,130
83506,40406,2055965,2,130
75934,40311,2056759,8,131
117546,40397,2056917,100,129
74970,40863,2106199,46,130
76643,40257,2053685,7,130
97461,40696,2088637,5,130
117285,40359,2104641,11,130
67016,40397,2056939,21,129
97737,40772,2077839,5,130
86081,38764,2074477,28,130
61599,40397,2056947,0,129
111063,40257,2053643,0,130
93708,38114,2012411,72,130
111065,38520,2014333,6,130
113328,39654,2096821,112,131
54553,40255,2082583,42,130
89491,39801,2079729,83,129
93097,40257,2056115,3,130
119491,40272,2053023,154,129
111261,40272,2053037,40,129
120266,40272,2053041,80,129
79721,40272,2053045,50,129
80477,40272,2053049,0,129
90080,40272,2053051,0,129
88136,40272,2053055,82,129
119371,40272,2053063,134,129
105118,40272,2053067,119,129
62270,40272,2053073,31,129
80282,40272,2053083,40,129
111262,40272,2053089,30,129
119498,40272,2053091,0,129
119529,40272,2053095,20,129
104660,40272,2053097,40,129
94769,40272,2053103,40,129
84117,40272,2053109,20,129
81172,40272,2053111,40,129
119027,40270,2053017,60,129
119026,40270,2053019,61,129
119024,40270,2053021,128,129
89721,40270,2053025,166,129
118931,40270,2053033,60,129
110553,40270,2053071,156,129
80280,40270,2053077,120,129
89787,40270,2053079,20,129
89722,40270,2053081,122,129
79076,40270,2053085,40,129
119032,40270,2053087,21,129
118805,40270,2053093,41,129
119031,40270,2053099,11,129
119329,40270,2053101,22,129
79078,40270,2053105,20,129
79077,40270,2053107,20,129
22168,39662,2101609,69,131
84781,40777,2103039,29,130
107857,40777,2103277,140,130
97574,40705,2074421,16,130
103013,39668,2088077,44,130
114547,40384,2056753,3,130
115444,38612,2039545,8,130
110292,38978,2096067,4,130
1546,39693,2094971,4,130
112577,46945,15959953,251,154
98555,40406,2055917,6,130
89888,40384,2056731,15,130
70734,38764,2074475,31,130
116039,40149,2093331,5,130
7166,38294,2101345,11,130
96954,40632,2057173,5,130
74478,40777,2103777,9,130
7171,38294,2101395,130,130
50569,40438,2058225,60,130
50570,40438,2058227,32,130
49204,40438,2058231,4,130
87240,40438,2058233,1,130
71671,42236,2817007,93,139
511,40555,2056607,18,130
65284,40753,2054231,41,129
7246,38294,2101433,13,130
6841,38294,2101471,13,130
108688,40753,2055321,21,129
73308,40753,2055361,11,129
65283,40137,2022411,42,129
66673,40753,2055643,60,129
71228,42420,2818717,32,139
112158,38294,2101617,8,130
134080,45593,13997755,4,155
99392,42421,3035889,80,139
111449,42421,3035893,71,139
15103,46222,15050911,100,154
52902,42421,3035905,49,139
133991,45183,12494087,80,154
112270,46222,15050915,80,154
105535,47038,15061953,450,154
114639,38366,2086169,103,129
87436,38696,2040275,2,130
105649,38696,2039813,5,130
87832,39015,2040247,7,130
86463,39234,2054997,3,130
110802,40455,2079053,51,129
113897,38366,2086317,40,129
82178,38696,2040527,2,130
84266,40056,2095511,143,129
79129,40558,2063367,12,130
51788,38696,2040299,6,130
106212,38296,2101311,162,129
74596,38712,2019237,6,130
96580,41122,2105227,36,130
74084,39904,2099385,60,130
60825,38625,2070581,96,130
98862,39417,2074111,179,129
113705,39446,2069857,6,130
94200,38743,2089207,80,129
115466,41337,2089055,82,129
5156,38867,2039267,3,130
71229,42420,2818723,14,139
5151,38867,2040193,1,130
100275,40722,2086741,74,129
107149,39118,2074893,54,130
110726,39906,2089081,11,130
115645,38719,2038657,22,129
104567,40544,2091809,4,130
88335,40920,2076553,13,129
100785,38719,2038753,80,129
84024,38744,2088961,113,129
98738,38719,2038877,31,129
110727,38924,2038891,4,130
113253,42479,2827061,7,138
100219,39720,2054227,22,130
123888,42064,2825307,6,138
81042,40733,2091437,17,130
112754,41226,2074841,3,130
61007,38638,2101757,26,130
117277,38719,2039153,32,129
88352,38719,2039155,32,129
94906,39558,2055639,4,130
98888,42672,2921857,252,139
113239,39612,2095755,17,130
72963,40056,2095529,164,129
100764,40970,2097673,19,130
77741,41231,2082641,45,130
84538,42993,3328611,109,138
98092,40623,2092303,92,129
117984,39901,2095437,12,130
117276,38719,2039467,20,129
115324,38719,2039547,0,129
117279,38719,2039637,21,129
123999,42648,2820243,234,139
98086,40455,2079693,30,129
117275,38719,2039761,10,129
108567,39829,2072897,16,130
115141,38719,2039889,20,129
98889,43658,3120181,179,138
87831,39246,2080405,12,130
117281,38719,2040175,40,129
98863,41135,2105703,190,129
115463,38924,2040545,6,130
113046,38719,2040407,20,129
119526,43154,2831217,109,138
110719,40461,2065949,5,130
58526,40056,2095695,123,129
115143,38625,2071093,29,130
111096,46222,15050919,60,154
108104,43874,3705831,252,139
117278,38719,2041093,11,129
50663,38696,2038459,7,130
52306,38295,2104047,120,129
98911,41135,2105731,151,129
77319,40970,2097755,17,130
112576,43836,4839515,252,139
97469,38778,2037765,50,129
72804,38636,2090837,51,130
112748,41226,2074817,12,130
97470,38778,2038105,50,129
100763,38712,2019231,7,130
53076,38743,2089199,113,129
32002,40223,2057305,123,130
76499,38190,2077621,112,129
112760,41340,2100259,31,130
85334,39234,2055311,6,130
113375,46005,11994699,26,154
97072,38924,2041365,3,130
53075,38743,2089203,82,129
92009,40361,2054351,90,129
50265,44064,3551487,172,138
51014,39904,2099247,117,130
71278,40920,2076799,10,129
75820,40558,2060561,49,130
124614,43874,3705843,227,139
53073,39157,2065103,124,129
86464,39234,2054993,6,130
106870,39901,2095463,6,130
5716,38872,2040009,8,130
99059,40623,2093211,41,129
74082,39904,2099379,108,130
115856,40056,2095773,114,129
69062,40558,2060947,54,130
74086,39904,2099533,40,130
114641,38882,2041387,51,129
114924,39906,2089263,12,130
57606,40056,2095881,63,129
115328,40361,2054409,12,129
101844,38899,2059363,60,129
110102,42993,3328585,146,138
103499,38882,2041845,70,129
130893,46945,15959955,250,154
57541,38743,2089205,90,129
114405,39011,2037373,0,130
88843,39011,2037375,15,130
114404,39011,2037377,0,130
97852,39011,2037379,16,130
43384,38872,2039283,5,130
57796,39015,2039993,1,130
110725,38924,2038763,12,130
119998,40722,2087073,20,129
58527,38190,2079059,114,129
96855,39901,2095407,85,130
57542,38743,2089211,100,129
62981,43874,3705835,243,139
70469,38872,2040177,5,130
59014,40475,2022599,132,130
94116,39491,2035261,5,130
53077,38743,2089219,80,129
112694,38872,2039569,9,130
53074,38743,2089227,90,129
116795,44657,16482953,203,154
115327,40361,2054443,10,129
93856,43833,11813249,210,138
90372,44306,3918987,201,139
110103,43833,11813363,107,138
134890,46222,15050923,60,154
136488,47773,28502503,1272,173
103498,38882,2041395,120,129
100779,38899,2059449,40,129
21817,46062,15038577,348,154
115209,45252,12055357,130,154
100782,38899,2059453,81,129
116359,40086,2086577,51,129
67175,39486,2093931,12,130
92062,39110,2098431,80,129
51477,40643,2080585,4,130
103854,38756,2041447,21,129
71942,39110,2098565,123,129
111227,40623,2092273,41,129
102268,39262,2084107,91,129
81021,38437,2100903,101,129
109758,41283,2045779,143,129
99816,39262,2084443,91,129
102554,40086,2087721,60,129
134017,46222,15050925,40,154
51604,40205,2098469,94,130
71886,39835,2038387,3,129
117395,38756,2041475,0,129
115260,40714,2036035,70,129
108700,40714,2036041,184,129
108861,40714,2036049,152,129
89477,40714,2036113,122,129
110387,41307,2071143,51,129
109513,38343,2080375,51,129
110373,41307,2072601,40,129
101763,39682,2064941,72,129
109514,38343,2081291,21,129
109312,40714,2036157,167,129
108952,40714,2036179,84,129
95946,41043,2029509,98,129
109313,39799,2010295,101,129
111072,40440,2011193,79,129
63023,40714,2036279,121,129
96198,40714,2036285,126,129
110981,39799,2010285,107,129
98693,40714,2036301,178,129
71039,39256,2039393,60,129
107982,40714,2036321,72,129
82862,40714,2036333,74,129
111608,40714,2036529,61,129
111073,40714,2036589,68,129
108789,40714,2036613,95,129
109017,40714,2036685,70,129
111607,40714,2036687,80,129
111606,40714,2036695,94,129
108476,38485,2010707,112,129
64442,39766,2105439,72,129
116135,38782,2041863,93,129
116132,38782,2041883,43,129
116136,38782,2041887,41,129
116133,38782,2041891,24,129
98948,39624,2035767,44,129
116137,38782,2041855,118,129
108332,40279,2053763,11,129
63473,40205,2098681,56,130
66229,41066,2096593,121,129
54768,38961,2040639,9,130
54769,38961,2040945,0,130
73781,38655,2084223,21,130
118766,41177,2068129,122,129
86147,38437,2100917,110,129
91775,38961,2041361,3,130
116283,43849,3770767,176,139
103855,38757,2088293,32,129
74714,39110,2098745,81,129
80428,41177,2068131,65,129
113289,38961,2041643,5,130
107272,39766,2105561,101,129
97318,39624,2035777,21,129
110790,40361,2054565,12,129
111918,39835,2037681,20,129
105629,40279,2053781,50,129
98890,43325,2832265,172,138
110794,40623,2092543,22,129
108333,38782,2041903,13,129
85685,42462,2818933,235,139
86709,39277,2094699,40,129
117808,38782,2041901,20,129
124769,43326,2832299,72,138
109315,39108,2042185,1,129
108331,40279,2055769,40,129
79850,39108,2042193,0,129
94151,38437,2100969,158,129
92161,38757,2088295,30,129
118765,40714,2036149,192,129
113693,39208,2040861,6,130
55582,38961,2041005,4,130
116541,39256,2037727,64,129
104308,39256,2037729,60,129
82898,40026,2046733,43,129
107723,40935,2072241,5,130
113816,41066,2096603,121,129
121950,46222,15050927,40,154
66036,38655,2084767,15,130
109896,40829,2079243,9,130
110109,40205,2098983,30,130
116360,39256,2037749,10,129
102936,39256,2038279,40,129
71710,41066,2096627,123,129
88838,39256,2038767,50,129
65206,39766,2105591,121,129
102092,40714,2036125,109,129
104375,39256,2040517,40,129
112425,39486,2094907,15,130
88477,39110,2099133,60,129
60543,40735,2069683,152,129
104164,43833,11813275,141,138
96855,44494,3959657,245,139
110810,40722,2086943,71,129
65422,40205,2099679,20,130
134290,46222,15050931,20,154
116286,43652,3547757,173,139
65207,39835,2037575,60,129
118652,39717,2077377,101,129
69066,46062,15038579,304,154
118767,41177,2068239,143,129
117476,39486,2094915,8,130
98764,39110,2099295,64,129
111026,38153,2059763,40,129
102832,40904,2060569,20,129
74539,40835,2087753,91,129
62407,41260,2066965,20,129
94237,38153,2059861,42,129
102781,40904,2061055,122,129
84549,43849,3770771,168,139
117060,40455,2080149,41,129
66198,38655,2084851,9,130
96760,39766,2105735,92,129
112424,39486,2094975,22,130
88396,38757,2088309,20,129
85846,40865,2094781,40,129
98087,40455,2079021,81,129
104376,39256,2040455,61,129
101395,38655,2085105,4,130
102940,39256,2038617,61,129
112246,38898,2054293,20,129
104417,39256,2037741,40,129
103853,38756,2041453,20,129
118440,43012,2829957,23,138
114007,38757,2088319,12,129
84109,47773,28502555,411,173
113443,40455,2080035,30,129
100733,38153,2060109,51,129
83373,38756,2041469,10,129
112374,39450,2037865,10,129
97598,40143,2087723,5,130
113795,40102,2103939,16,130
112032,39906,2089109,21,130
77228,38416,2100493,137,129
101061,41098,2088145,11,130
134289,46222,15050933,20,154
107895,39631,2062121,6,130
74251,40830,2069645,6,130
101435,39167,2038837,40,129
94366,39764,2053991,21,129
109702,42728,2828223,143,138
110724,40461,2065947,3,130
59697,38898,2053301,155,129
109298,43384,2824023,219,139
100274,40361,2054911,40,129
101973,39634,2038153,50,129
111794,40574,2060461,12,130
96073,40988,2103583,90,129
83651,39183,2084921,26,130
80989,39816,2090643,13,130
52221,40574,2060897,5,130
56778,38141,2067269,11,130
108837,39782,2091747,27,130
94181,40722,2086823,11,129
73091,40550,2075075,3,130
70657,39222,2102801,54,130
110722,39906,2089253,13,130
63238,46248,15101197,170,154
85147,40911,2071813,46,129
63686,38141,2067417,12,130
57036,39098,2081101,5,130
99437,38898,2053501,108,129
105717,40722,2086835,122,129
66067,39081,2039881,13,130
63558,39081,2040295,2,130
57072,39081,2040677,6,130
116992,39081,2040991,3,130
82372,38416,2100563,62,129
82375,39151,2038609,50,129
82548,39151,2039625,40,129
98716,39726,2073111,5,130
117205,38433,2102047,43,130
111535,39151,2040473,20,129
110285,39151,2040851,0,129
110459,39151,2040985,40,129
98725,39220,2040795,4,130
99242,38640,2045047,4,130
87672,43653,3676155,243,138
71057,39261,2084385,40,129
86468,38141,2067657,12,130
115942,39636,2087681,32,129
111933,39612,2095747,5,130
74185,38416,2100587,103,129
96746,39016,2040213,2,130
82367,39151,2039917,40,129
58411,39704,2040745,3,130
63286,39704,2037665,12,130
111493,39199,2061103,4,130
26254,39704,2040281,3,130
111896,39222,2102765,41,130
115289,38389,2047791,6,130
83629,39846,2047241,28,130
51240,38189,2077983,22,130
111299,39773,2084579,50,129
108668,39782,2091903,18,130
112076,42728,2828233,20,138
115066,39255,2038589,40,129
119290,40722,2086953,20,129
48274,38433,2102371,89,130
73623,39634,2039067,13,129
99875,40623,2092855,42,129
85671,40142,2087939,4,130
91358,39773,2084843,11,129
97190,40988,2102879,107,129
104840,39255,2040709,0,129
78648,39635,2070027,62,129
107364,39704,2036975,3,130
86817,39277,2094687,52,129
111895,39222,2104265,3,130
97217,40142,2087979,15,130
71043,39240,2054015,133,129
96684,39449,2037809,11,129
102300,39261,2084391,22,129
78378,39631,2061879,28,130
101555,43834,11813797,110,138
91391,39138,2011683,21,129
101065,39449,2038095,22,129
113183,40142,2088003,6,130
106097,40455,2079303,52,129
101064,39449,2038305,40,129
105644,39261,2084405,40,129
123971,42728,2828225,141,138
97692,40749,2098131,60,129
103430,40623,2093449,51,129
84665,39016,2039633,3,130
113907,39261,2084411,20,129
110797,40455,2081705,10,129
87852,39276,2038467,2,130
74342,39634,2038291,20,129
93934,38416,2100665,83,129
98591,39257,2046817,21,129
87853,39276,2039741,1,130
85148,40911,2072391,22,129
66818,39634,2038435,20,129
113690,39635,2070173,60,129
115216,39634,2038909,11,129
114373,39634,2039021,22,129
98119,39468,2053515,40,129
111504,39634,2039515,40,129
84911,39449,2038671,22,129
95662,39453,2060797,20,130
96900,39631,2061741,11,130
113719,39635,2071501,80,129
86327,39634,2040841,0,129
94876,42987,2922583,164,139
112267,40749,2099785,70,129
89161,39415,2038847,7,130
102479,39261,2084793,70,129
99301,39449,2038293,40,129
123458,44690,12057455,100,154
118473,38152,2059797,122,129
91390,39138,2011685,51,129
75019,40930,2057207,50,129
122405,43385,3041337,159,139
75018,40930,2057219,31,129
85997,39255,2037935,10,129
88950,38152,2059893,80,129
75017,39449,2038359,22,129
113184,39016,2040833,1,130
112999,39257,2046829,40,129
98806,42726,2828149,41,138
115897,39255,2037941,20,129
123895,42726,2828145,72,138
117072,39773,2085029,51,129
115932,40361,2054715,1,129
101550,43834,11813801,109,138
101076,39138,2012267,11,129
130393,45434,17403687,390,154
78621,39773,2085187,40,129
101548,43834,11813873,83,138
97199,46248,15101199,160,154
114004,46062,15038581,260,154
81235,45096,13161365,80,154
104903,39635,2070647,20,129
72916,39883,2038661,0,129
88004,40198,2074757,2,129
104902,39883,2038745,0,129
113171,39883,2038843,32,129
113172,39883,2038865,30,129
57472,38989,2083165,2,130
88006,41368,2071743,23,129
69066,40464,2084577,28,130
114856,40199,2040743,5,130
83517,39883,2039337,34,129
97140,39883,2039431,32,129
118570,41429,2076769,74,129
74212,39291,2104151,30,130
92045,40965,2064047,18,130
114652,41136,2104701,122,129
24439,40965,2064051,14,130
106380,39888,2039705,91,129
110090,43132,2831119,39,138
84320,40928,2079225,50,129
101823,39888,2039295,0,129
116892,41337,2089041,101,129
103700,38366,2086173,60,129
113315,39636,2085325,40,129
83242,40217,2047561,60,129
110091,43132,2831123,15,138
113978,38366,2086371,50,129
115836,39888,2039485,73,129
64378,41278,2073661,64,130
100805,40199,2040567,7,130
116372,39888,2040011,41,129
89465,40194,2054819,187,129
71804,39888,2039953,21,129
116079,40043,2055113,40,129
116595,40361,2055405,81,129
115394,39888,2039417,11,129
91531,38855,2094293,14,130
115395,39888,2040113,1,129
83863,40629,2064179,5,130
73141,40076,2037667,40,129
116205,39897,2039487,20,129
115213,39897,2039579,31,129
116207,39897,2039627,11,129
113316,39636,2085493,64,129
109505,39507,2062185,104,129
77796,39947,2060213,0,129
96351,40703,2084511,52,129
116204,39897,2040041,3,129
98081,40623,2092037,24,129
112662,41135,2105683,209,129
51342,39897,2040347,20,129
108304,39568,2063055,60,129
63985,40346,2097299,4,130
97261,40076,2037675,0,129
106436,40722,2086793,91,129
116558,39897,2041611,10,129
110801,40722,2086855,113,129
76601,40188,2059877,10,129
114649,41337,2089113,102,129
96645,39947,2060739,21,129
101821,40166,2083331,91,129
100748,40988,2103327,132,129
84587,40097,2041561,6,130
76265,40097,2041563,6,130
75115,40729,2098189,82,129
84588,40097,2041569,3,130
123320,43132,2831127,11,138
98082,40623,2092347,51,129
117762,40455,2079829,40,129
123321,43132,2831129,9,138
111381,40464,2085489,6,130
116891,41337,2089123,121,129
87165,39883,2040769,11,129
67103,40346,2097303,3,130
110449,40726,2059931,40,129
71427,40188,2060349,50,129
123315,43132,2831133,8,138
79402,40726,2059977,41,129
95523,39966,2099639,122,129
123318,43132,2831135,8,138
79401,40726,2060129,60,129
89912,39242,2069105,128,129
75116,40726,2060919,40,129
110670,40160,2040973,0,130
101288,40194,2055799,90,129
96792,40346,2097321,6,130
76264,40097,2041565,5,130
111016,41135,2105699,120,129
88003,41368,2073153,30,129
49751,40729,2098217,70,129
96305,40076,2037641,22,129
105584,40726,2061069,40,129
90037,41545,2079759,63,129
96754,40076,2037827,1,129
114820,40194,2055597,53,129
88005,40194,2055871,22,129
116148,40076,2038263,1,129
99308,40076,2038321,82,129
116370,39961,2051793,21,129
76613,40076,2038579,0,129
81855,40703,2084605,40,129
82221,40076,2039557,1,129
116371,39888,2040145,33,129
101824,40166,2083371,40,129
111487,40188,2060441,11,129
109242,40076,2040867,1,129
85800,40085,2039371,5,130
88115,40085,2040069,2,130
107572,40085,2040267,0,130
113330,40085,2040405,0,130
107612,40346,2097437,10,130
104528,40097,2041547,9,130
97015,40988,2103351,73,129
116617,40361,2055109,1,129
90392,40085,2040827,5,130
103432,40623,2092425,80,129
101822,40166,2083373,40,129
64364,41391,2055441,13,130
56065,39291,2104413,71,130
