id,event_id,title
133350,43316,Design Award (VIQC)
133351,43316,Robot Skills Champion (VIQC)
134881,43629,Excellence Award (VRC/VEXU/VAIC)
134885,43629,Design Award (VRC/VEXU/VAIC)
134886,43629,Robot Skills Champion (VRC/VEXU)
134888,43629,Think Award (VRC/VEXU/VAIC)
134889,43629,Amaze Award (VRC/VEXU/VAIC)
134890,43629,Build Award (VRC/VEXU/VAIC)
134891,43629,Create Award (VRC/VEXU/VAIC)
134895,43629,Innovate Award (VRC/VEXU/VAIC)
135194,43685,Robot Skills Champion (VIQC)
135195,43685,Robot Skills 2nd Place (VIQC)
135196,43685,Robot Skills 3rd Place (VIQC)
133309,43314,Excellence Award (VIQC)
133310,43314,Teamwork Champion Award (VIQC)
133311,43314,Design Award (VIQC)
133312,43314,Robot Skills Champion (VIQC)
133313,43314,Judges Award (VIQC)
133314,43314,Innovate Award (VIQC)
133315,43314,Think Award (VIQC)
133316,43314,Amaze Award (VIQC)
133317,43314,Build Award (VIQC)
133318,43314,Create Award (VIQC)
133320,43314,Energy Award (VIQC)
135944,43314,Teamwork 2nd Place  Award (VIQC)
136166,43633,Robot Skills Champion (VRC/VEXU)
135427,43722,Excellence Award (VIQC)
135428,43722,Design Award (VIQC)
135429,43722,Robot Skills Champion (VIQC)
135430,43722,Innovate Award (VIQC)
135431,43722,Think Award (VIQC)
135432,43722,Amaze Award (VIQC)
135433,43722,Build Award (VIQC)
135434,43722,Create Award (VIQC)
135674,43753,Excellence Award (VRC/VEXU/VAIC)
135675,43753,Tournament Champions (VRC/VEXU/VAIC)
135676,43753,Design Award (VRC/VEXU/VAIC)
135677,43753,Robot Skills Champion (VRC/VEXU)
135127,43671,Tournament Champions (VRC/VEXU/VAIC)
135128,43671,Tournament Finalists (VRC/VEXU/VAIC)
135129,43671,Design Award (VRC/VEXU/VAIC)
135130,43671,Robot Skills Champion (VRC/VEXU)
135131,43671,Judges Award (VRC/VEXU/VAIC/ADC)
135543,43671,Excellence Award (VRC/VEXU/VAIC)
135834,43788,Excellence Award (VIQC)
135835,43788,Teamwork Champion Award (VIQC)
135836,43788,Design Award (VIQC)
135837,43788,Robot Skills Champion (VIQC)
135838,43788,Judges Award (VIQC)
137307,44082,Excellence Award (VIQC)
137309,44082,Design Award (VIQC)
137310,44082,Robot Skills Champion (VIQC)
138424,44082,Innovate Award (VIQC)
138425,44082,Build Award (VIQC)
138426,44082,Sportsmanship Award (VIQC)
138427,44082,Energy Award (VIQC)
138428,44082,Inspire Award (VIQC)
138429,44082,Robot Skills 2nd Place (VIQC)
138430,44082,Robot Skills 3rd Place (VIQC)
131696,42432,Teamwork Champion Award (VIQC)
131697,42432,Teamwork 2nd Place  Award (VIQC)
131698,42432,Teamwork 3rd Place Award (VIQC)
131699,42432,Design Award (VIQC)
131700,42432,Robot Skills Champion (VIQC)
131701,42432,Robot Skills 2nd Place (VIQC)
131703,42432,Innovate Award (VIQC)
131704,42432,Think Award (VIQC)
131705,42432,Amaze Award (VIQC)
135741,42432,Excellence Award - Middle School (VIQC)
135742,42432,Excellence Award - Elementary School (VIQC)
135887,43778,Excellence Award (VIQC)
135888,43778,Teamwork Champion Award (VIQC)
135889,43778,Design Award (VIQC)
133077,43264,Robot Skills Champion (VRC/VEXU)
131583,43013,Excellence Award (VIQC)
131585,43013,Teamwork Champion Award (VIQC)
131587,43013,Teamwork 2nd Place  Award (VIQC)
131589,43013,Design Award (VIQC)
131591,43013,Robot Skills Champion (VIQC)
131593,43013,Judges Award (VIQC)
138444,43873,Tournament Champions (VRC/VEXU/VAIC)
138445,43873,Design Award (VRC/VEXU/VAIC)
131656,43025,Excellence Award - High School (VRC)
131657,43025,Tournament Champions (VRC/VEXU/VAIC)
131658,43025,Tournament Finalists (VRC/VEXU/VAIC)
131659,43025,Design Award (VRC/VEXU/VAIC)
131660,43025,Robot Skills Champion (VRC/VEXU)
131661,43025,Judges Award (VRC/VEXU/VAIC/ADC)
137393,44115,Robot Skills Champion (VRC/VEXU)
137505,44115,Excellence Award (VRC/VEXU/VAIC)
137506,44115,Design Award (VRC/VEXU/VAIC)
133191,43292,Excellence Award (VRC/VEXU/VAIC)
133192,43292,Tournament Champions (VRC/VEXU/VAIC)
133193,43292,Tournament Finalists (VRC/VEXU/VAIC)
133194,43292,Design Award (VRC/VEXU/VAIC)
133195,43292,Robot Skills Champion (VRC/VEXU)
138252,43292,Innovate Award (VRC/VEXU/VAIC)
136489,43926,Robot Skills Champion (VRC/VEXU)
136490,43926,Robot Skills 2nd Place (VRC/VEXU)
136491,43926,Robot Skills 3rd Place (VRC/VEXU)
134566,43568,Robot Skills Champion (VIQC)
134567,43568,Robot Skills 2nd Place (VIQC)
134568,43568,Robot Skills 3rd Place (VIQC)
137451,44129,Robot Skills Champion (VRC/VEXU)
137926,44223,Robot Skills Champion (VRC/VEXU)
137927,44223,Robot Skills 2nd Place (VRC/VEXU)
137928,44223,Robot Skills 3rd Place (VRC/VEXU)
136826,43987,Excellence Award - Elementary School (VIQC)
136827,43987,Teamwork Champion Award (VIQC)
136828,43987,Teamwork 2nd Place  Award (VIQC)
136829,43987,Design Award (VIQC)
136831,43987,Robot Skills 2nd Place (VIQC)
137709,43987,Excellence Award - Middle School (VIQC)
138371,43987,Innovate Award (VIQC)
138372,43987,Judges Award (VIQC)
138373,43987,Teamwork 3rd Place Award (VIQC)
138374,43987,Build Award (VIQC)
138389,43987,Robot Skills Champion (VIQC)
136869,44012,Tournament Champions (VRC/VEXU/VAIC)
134553,43567,Robot Skills Champion (VIQC)
134554,43567,Robot Skills 2nd Place (VIQC)
134555,43567,Robot Skills 3rd Place (VIQC)
138299,44317,Robot Skills Champion (VRC/VEXU)
137104,44064,Excellence Award (VIQC)
137105,44064,Design Award (VIQC)
137106,44064,Robot Skills Champion (VIQC)
137107,44064,Robot Skills 2nd Place (VIQC)
137108,44064,Innovate Award (VIQC)
137109,44064,Think Award (VIQC)
137110,44064,Amaze Award (VIQC)
137111,44064,Build Award (VIQC)
137112,44064,Create Award (VIQC)
137113,44064,Robot Skills 3rd Place (VIQC)
138446,44333,Robot Skills Champion (VRC/VEXU)
138447,44333,Robot Skills 2nd Place (VRC/VEXU)
138448,44333,Robot Skills 3rd Place (VRC/VEXU)
133544,43353,Excellence Award (VRC/VEXU/VAIC)
133545,43353,Tournament Champions (VRC/VEXU/VAIC)
133546,43353,Tournament Finalists (VRC/VEXU/VAIC)
133547,43353,Design Award (VRC/VEXU/VAIC)
133548,43353,Robot Skills Champion (VRC/VEXU)
133814,43410,Robot Skills Champion (VRC/VEXU)
136497,43930,Robot Skills Champion (VIQC)
137339,43930,Excellence Award (VIQC)
137340,43930,Design Award (VIQC)
135626,43746,Robot Skills Champion (VRC/VEXU)
135627,43746,Robot Skills 2nd Place (VRC/VEXU)
137512,43746,Robot Skills 3rd Place (VRC/VEXU)
134297,43516,Excellence Award (VIQC)
134298,43516,Teamwork Champion Award (VIQC)
134299,43516,Design Award (VIQC)
134300,43516,Robot Skills Champion (VIQC)
135711,43762,Excellence Award - High School (VRC)
135712,43762,Tournament Champions (VRC/VEXU/VAIC)
135713,43762,Tournament Finalists (VRC/VEXU/VAIC)
135714,43762,Design Award (VRC/VEXU/VAIC)
135715,43762,Robot Skills Champion (VRC/VEXU)
135716,43762,Robot Skills 2nd Place (VRC/VEXU)
135717,43762,Judges Award (VRC/VEXU/VAIC/ADC)
136039,43784,Excellence Award (VRC/VEXU/VAIC)
136040,43784,Tournament Champions (VRC/VEXU/VAIC)
136041,43784,Design Award (VRC/VEXU/VAIC)
136042,43784,Robot Skills Champion (VRC/VEXU)
136043,43784,Judges Award (VRC/VEXU/VAIC/ADC)
136283,43883,Excellence Award (VRC/VEXU/VAIC)
136284,43883,Tournament Champions (VRC/VEXU/VAIC)
136442,43914,Tournament Champions (VRC/VEXU/VAIC)
136443,43914,Tournament Finalists (VRC/VEXU/VAIC)
135839,43789,Excellence Award (VIQC)
135840,43789,Teamwork Champion Award (VIQC)
135841,43789,Design Award (VIQC)
135842,43789,Robot Skills Champion (VIQC)
135843,43789,Judges Award (VIQC)
137584,44156,Tournament Champions (VRC/VEXU/VAIC)
137585,44156,Tournament Finalists (VRC/VEXU/VAIC)
138419,43908,Tournament Champions (VRC/VEXU/VAIC)
138420,43908,Tournament Finalists (VRC/VEXU/VAIC)
136375,43895,Excellence Award - High School (VRC)
136376,43895,Tournament Champions (VRC/VEXU/VAIC)
136377,43895,Design Award (VRC/VEXU/VAIC)
136378,43895,Robot Skills Champion (VRC/VEXU)
136379,43895,Judges Award (VRC/VEXU/VAIC/ADC)
136354,43892,Tournament Champions (VRC/VEXU/VAIC)
136355,43892,Design Award (VRC/VEXU/VAIC)
136356,43892,Robot Skills Champion (VRC/VEXU)
136357,43892,Judges Award (VRC/VEXU/VAIC/ADC)
138626,43892,Excellence Award (VRC/VEXU/VAIC)
138664,43892,Tournament Finalists (VRC/VEXU/VAIC)
135986,43818,Teamwork Champion Award (VIQC)
136290,43884,Excellence Award (VRC/VEXU/VAIC)
136291,43884,Tournament Champions (VRC/VEXU/VAIC)
136292,43884,Design Award (VRC/VEXU/VAIC)
136293,43884,Robot Skills Champion (VRC/VEXU)
136295,43884,Tournament Finalists (VRC/VEXU/VAIC)
138414,43884,Judges Award (VRC/VEXU/VAIC/ADC)
138417,43884,Sportsmanship Award (VRC/VEXU/VAIC)
136717,43988,Excellence Award (VRC/VEXU/VAIC)
136718,43988,Design Award (VRC/VEXU/VAIC)
136719,43988,Robot Skills Champion (VRC/VEXU)
136720,43988,Judges Award (VRC/VEXU/VAIC/ADC)
136620,43954,Excellence Award - Middle School (VIQC)
136621,43954,Excellence Award - Elementary School (VIQC)
136919,43954,Robot Skills Champion (VIQC)
137511,43954,Design Award (VIQC)
136251,43872,Robot Skills Champion (VRC/VEXU)
136252,43872,Robot Skills 2nd Place (VRC/VEXU)
136253,43872,Robot Skills 3rd Place (VRC/VEXU)
137745,44190,Tournament Champions (VRC/VEXU/VAIC)
137746,44190,Robot Skills Champion (VRC/VEXU)
132572,42966,Excellence Award - Elementary School (VIQC)
132573,42966,Teamwork Champion Award (VIQC)
132574,42966,Design Award (VIQC)
132575,42966,Robot Skills Champion (VIQC)
132576,42966,Judges Award (VIQC)
132577,42966,Think Award (VIQC)
132578,42966,Amaze Award (VIQC)
132579,42966,Build Award (VIQC)
132580,42966,Create Award (VIQC)
132581,42966,Sportsmanship Award (VIQC)
132582,42966,Energy Award (VIQC)
132583,42966,Inspire Award (VIQC)
136745,43994,Excellence Award (VIQC)
136747,43994,Teamwork Champion Award (VIQC)
136749,43994,Design Award (VIQC)
136751,43994,Robot Skills Champion (VIQC)
138411,43994,Build Award (VIQC)
138412,43994,Create Award (VIQC)
136883,44014,Teamwork Champion Award (VIQC)
136884,44014,Design Award (VIQC)
136885,44014,Robot Skills Champion (VIQC)
136903,44014,Excellence Award (VIQC)
135397,43718,Excellence Award (VRC/VEXU/VAIC)
135398,43718,Design Award (VRC/VEXU/VAIC)
135399,43718,Robot Skills Champion (VRC/VEXU)
135400,43718,Innovate Award (VRC/VEXU/VAIC)
135401,43718,Think Award (VRC/VEXU/VAIC)
135402,43718,Amaze Award (VRC/VEXU/VAIC)
135403,43718,Build Award (VRC/VEXU/VAIC)
135404,43718,Create Award (VRC/VEXU/VAIC)
135435,43724,Excellence Award (VIQC)
135436,43724,Design Award (VIQC)
135437,43724,Robot Skills Champion (VIQC)
135438,43724,Innovate Award (VIQC)
135439,43724,Think Award (VIQC)
135440,43724,Amaze Award (VIQC)
135441,43724,Build Award (VIQC)
135442,43724,Create Award (VIQC)
137101,44062,Robot Skills Champion (VIQC)
137102,44062,Robot Skills 2nd Place (VIQC)
137103,44062,Robot Skills 3rd Place (VIQC)
137441,44128,Excellence Award (VIQC)
137442,44128,Design Award (VIQC)
137443,44128,Robot Skills Champion (VIQC)
137444,44128,Create Award (VIQC)
138499,44128,Think Award (VIQC)
134615,43575,Robot Skills Champion (VRC/VEXU)
134706,43575,Robot Skills 2nd Place (VRC/VEXU)
135160,43679,Excellence Award (VIQC)
135161,43679,Teamwork Champion Award (VIQC)
135162,43679,Design Award (VIQC)
135163,43679,Robot Skills Champion (VIQC)
135164,43679,Judges Award (VIQC)
135165,43679,Innovate Award (VIQC)
133091,43266,Design Award (VIQC)
133092,43266,Robot Skills 2nd Place (VIQC)
133093,43266,Robot Skills 3rd Place (VIQC)
138573,43266,Excellence Award (VIQC)
138574,43266,Think Award (VIQC)
138575,43266,Amaze Award (VIQC)
138576,43266,Build Award (VIQC)
138577,43266,Inspire Award (VIQC)
131548,42889,Robot Skills Champion (VIQC)
131550,42889,Think Award (VIQC)
131551,42889,Amaze Award (VIQC)
131552,42889,Build Award (VIQC)
131553,42889,Create Award (VIQC)
138316,42889,Excellence Award (VIQC)
138556,42889,Robot Skills 2nd Place (VIQC)
138557,42889,Robot Skills 3rd Place (VIQC)
137438,44127,Robot Skills Champion (VRC/VEXU)
137445,44127,Excellence Award (VRC/VEXU/VAIC)
137446,44127,Design Award (VRC/VEXU/VAIC)
137447,44127,Create Award (VRC/VEXU/VAIC)
138545,44127,Think Award (VRC/VEXU/VAIC)
137933,44225,Robot Skills Champion (VRC/VEXU)
137934,44225,Robot Skills 2nd Place (VRC/VEXU)
135659,43750,Tournament Champions (VRC/VEXU/VAIC)
135660,43750,Tournament Finalists (VRC/VEXU/VAIC)
135661,43750,Robot Skills Champion (VRC/VEXU)
135150,43678,Excellence Award (VIQC)
135151,43678,Teamwork Champion Award (VIQC)
135152,43678,Design Award (VIQC)
135153,43678,Robot Skills Champion (VIQC)
135154,43678,Judges Award (VIQC)
135155,43678,Innovate Award (VIQC)
135156,43678,Think Award (VIQC)
135157,43678,Amaze Award (VIQC)
135158,43678,Build Award (VIQC)
135159,43678,Create Award (VIQC)
135817,43783,Excellence Award (VIQC)
135818,43783,Teamwork Champion Award (VIQC)
135819,43783,Design Award (VIQC)
135820,43783,Robot Skills Champion (VIQC)
135821,43783,Judges Award (VIQC)
135633,43747,Robot Skills Champion (VRC/VEXU)
135634,43747,Robot Skills 2nd Place (VRC/VEXU)
136280,43880,Teamwork Champion Award (VIQC)
138569,43880,Robot Skills Champion (VIQC)
135488,43731,Tournament Champions (VRC/VEXU/VAIC)
135489,43731,Tournament Finalists (VRC/VEXU/VAIC)
135490,43731,Design Award (VRC/VEXU/VAIC)
135491,43731,Robot Skills Champion (VRC/VEXU)
135492,43731,Judges Award (VRC/VEXU/VAIC/ADC)
138497,43731,Excellence Award - High School (VRC)
138498,43731,Excellence Award - Middle School (VRC)
136358,43894,Robot Skills Champion (VRC/VEXU)
136359,43894,Robot Skills 2nd Place (VRC/VEXU)
135763,43773,Teamwork Champion Award (VIQC)
135764,43773,Design Award (VIQC)
135765,43773,Robot Skills Champion (VIQC)
135766,43773,Judges Award (VIQC)
136113,43773,Excellence Award (VIQC)
136282,43881,Teamwork Champion Award (VIQC)
138570,43881,Robot Skills Champion (VIQC)
136864,44010,Teamwork Champion Award (VIQC)
136865,44010,Robot Skills Champion (VIQC)
136928,44010,Excellence Award (VIQC)
136929,44010,Design Award (VIQC)
138572,44010,Judges Award (VIQC)
136540,43946,Robot Skills Champion (VRC/VEXU)
136543,43946,Excellence Award (VRC/VEXU/VAIC)
136544,43946,Design Award (VRC/VEXU/VAIC)
136545,43946,Judges Award (VRC/VEXU/VAIC/ADC)
136546,43946,Innovate Award (VRC/VEXU/VAIC)
136547,43946,Think Award (VRC/VEXU/VAIC)
136548,43946,Amaze Award (VRC/VEXU/VAIC)
136549,43946,Build Award (VRC/VEXU/VAIC)
136550,43946,Create Award (VRC/VEXU/VAIC)
136551,43946,Energy Award (VRC/VEXU/VAIC)
136552,43946,Inspire Award (VRC/VEXU/VAIC)
135656,43749,Tournament Champions (VRC/VEXU/VAIC)
135657,43749,Tournament Finalists (VRC/VEXU/VAIC)
135658,43749,Robot Skills Champion (VRC/VEXU)
136780,43997,Excellence Award (VRC/VEXU/VAIC)
136781,43997,Tournament Champions (VRC/VEXU/VAIC)
136782,43997,Design Award (VRC/VEXU/VAIC)
136783,43997,Robot Skills Champion (VRC/VEXU)
138593,43997,Judges Award (VRC/VEXU/VAIC/ADC)
137114,44063,Partner of the Year Award
137417,44120,Robot Skills Champion (VRC/VEXU)
137418,44120,Robot Skills 2nd Place (VRC/VEXU)
137419,44120,Robot Skills 3rd Place (VRC/VEXU)
137351,44104,Excellence Award - High School (VRC)
137352,44104,Tournament Champions (VRC/VEXU/VAIC)
137353,44104,Tournament Finalists (VRC/VEXU/VAIC)
137354,44104,Design Award (VRC/VEXU/VAIC)
137355,44104,Robot Skills Champion (VRC/VEXU)
137356,44104,Judges Award (VRC/VEXU/VAIC/ADC)
138665,44104,Sportsmanship Award (VRC/VEXU/VAIC)
135076,43665,Robot Skills Champion (VIQC)
135077,43665,Robot Skills 2nd Place (VIQC)
135078,43665,Robot Skills 3rd Place (VIQC)
137676,44182,Excellence Award (VRC/VEXU/VAIC)
137677,44182,Tournament Champions (VRC/VEXU/VAIC)
137678,44182,Robot Skills Champion (VRC/VEXU)
137747,44193,Tournament Champions (VRC/VEXU/VAIC)
137748,44193,Robot Skills Champion (VRC/VEXU)
137653,44172,Excellence Award (VRC/VEXU/VAIC)
137654,44172,Tournament Champions (VRC/VEXU/VAIC)
137655,44172,Design Award (VRC/VEXU/VAIC)
137656,44172,Robot Skills Champion (VRC/VEXU)
137657,44172,Judges Award (VRC/VEXU/VAIC/ADC)
127252,42060,Excellence Award (VIQC)
127256,42060,Design Award (VIQC)
127257,42060,Robot Skills Champion (VIQC)
127259,42060,Robot Skills 2nd Place (VIQC)
134210,42060,Innovate Award (VIQC)
134211,42060,Think Award (VIQC)
134212,42060,Amaze Award (VIQC)
132285,43126,Robot Skills Champion (VRC/VEXU)
138109,44289,Robot Skills Champion (VRC/VEXU)
135166,43679,Think Award (VIQC)
135167,43679,Amaze Award (VIQC)
135168,43679,Build Award (VIQC)
135169,43679,Create Award (VIQC)
132297,43120,Excellence Award - High School (VRC)
132298,43120,Excellence Award - Middle School (VRC)
132299,43120,Tournament Champions (VRC/VEXU/VAIC)
132300,43120,Tournament Finalists (VRC/VEXU/VAIC)
132301,43120,Design Award (VRC/VEXU/VAIC)
132302,43120,Robot Skills Champion (VRC/VEXU)
132303,43120,Judges Award (VRC/VEXU/VAIC/ADC)
132304,43120,Innovate Award (VRC/VEXU/VAIC)
132305,43120,Think Award (VRC/VEXU/VAIC)
132306,43120,Amaze Award (VRC/VEXU/VAIC)
132307,43120,Build Award (VRC/VEXU/VAIC)
132308,43120,Create Award (VRC/VEXU/VAIC)
132309,43120,Volunteer of the Year Award (VRC/VEXU/VAIC)
135358,43682,Teamwork Champion Award (VIQC)
133554,43355,Excellence Award (VRC/VEXU/VAIC)
133555,43355,Tournament Champions (VRC/VEXU/VAIC)
133556,43355,Tournament Finalists (VRC/VEXU/VAIC)
133557,43355,Design Award (VRC/VEXU/VAIC)
133558,43355,Robot Skills Champion (VRC/VEXU)
138480,43355,Innovate Award (VRC/VEXU/VAIC)
137374,44111,Robot Skills Champion (VRC/VEXU)
137375,44111,Robot Skills 2nd Place (VRC/VEXU)
137376,44111,Robot Skills 3rd Place (VRC/VEXU)
135623,43745,Robot Skills Champion (VRC/VEXU)
135624,43745,Robot Skills 2nd Place (VRC/VEXU)
135625,43745,Robot Skills 3rd Place (VRC/VEXU)
133549,43354,Excellence Award (VRC/VEXU/VAIC)
133550,43354,Tournament Champions (VRC/VEXU/VAIC)
133551,43354,Tournament Finalists (VRC/VEXU/VAIC)
133552,43354,Design Award (VRC/VEXU/VAIC)
133553,43354,Robot Skills Champion (VRC/VEXU)
138253,43354,Innovate Award (VRC/VEXU/VAIC)
137332,44101,Robot Skills Champion (VIQC)
137333,44101,Robot Skills 2nd Place (VIQC)
137334,44101,Robot Skills 3rd Place (VIQC)
137939,44228,Robot Skills Champion (VIQC)
137940,44228,Robot Skills 2nd Place (VIQC)
135510,43736,Tournament Champions (VRC/VEXU/VAIC)
135511,43736,Tournament Finalists (VRC/VEXU/VAIC)
135512,43736,Robot Skills Champion (VRC/VEXU)
135513,43736,Robot Skills 2nd Place (VRC/VEXU)
135514,43736,Robot Skills 3rd Place (VRC/VEXU)
137500,43896,Robot Skills Champion (VRC/VEXU)
133109,43271,Excellence Award - Middle School (VIQC)
133110,43271,Excellence Award - Elementary School (VIQC)
133111,43271,Teamwork Champion Award (VIQC)
133114,43271,Design Award (VIQC)
133115,43271,Robot Skills Champion (VIQC)
133118,43271,Judges Award (VIQC)
137435,44126,Robot Skills Champion (VRC/VEXU)
137448,44126,Excellence Award (VRC/VEXU/VAIC)
137449,44126,Design Award (VRC/VEXU/VAIC)
137450,44126,Create Award (VRC/VEXU/VAIC)
138562,44126,Judges Award (VRC/VEXU/VAIC/ADC)
134513,43549,Robot Skills Champion (VRC/VEXU)
132971,43200,Tournament Champions (VRC/VEXU/VAIC)
132972,43200,Design Award (VRC/VEXU/VAIC)
132973,43200,Tournament Finalists (VRC/VEXU/VAIC)
132974,43200,Robot Skills Champion (VRC/VEXU)
132975,43200,Excellence Award (VRC/VEXU/VAIC)
135242,43200,Innovate Award (VRC/VEXU/VAIC)
135243,43200,Think Award (VRC/VEXU/VAIC)
135244,43200,Amaze Award (VRC/VEXU/VAIC)
135245,43200,Build Award (VRC/VEXU/VAIC)
138590,43200,Judges Award (VRC/VEXU/VAIC/ADC)
137848,44215,Tournament Champions (VRC/VEXU/VAIC)
137849,44215,Tournament Finalists (VRC/VEXU/VAIC)
137850,44215,Tournament Semifinalists (VRC/VEXU/VAIC)
137852,44215,Robot Skills Champion (VRC/VEXU)
137853,44215,Robot Skills 2nd Place (VRC/VEXU)
137854,44215,Robot Skills 3rd Place (VRC/VEXU)
133680,43375,Design Award (VIQC)
133681,43375,Robot Skills Champion (VIQC)
133682,43375,Robot Skills 2nd Place (VIQC)
133683,43375,Judges Award (VIQC)
138586,43375,Excellence Award (VIQC)
138587,43375,Robot Skills 3rd Place (VIQC)
138588,43375,Energy Award (VIQC)
138589,43375,Inspire Award (VIQC)
138591,43375,Build Award (VIQC)
144444,42606,Excellence Award (VRC/VEXU/VAIC)
144445,42606,Tournament Champions (VRC/VEXU/VAIC)
144446,42606,Design Award (VRC/VEXU/VAIC)
144447,42606,Robot Skills Champion (VRC/VEXU)
144448,42606,Judges Award (VRC/VEXU/VAIC/ADC)
136052,43576,Robot Skills Champion (VIQC)
136053,43576,Robot Skills 2nd Place (VIQC)
134471,43557,Tournament Champions (VRC/VEXU/VAIC)
134472,43557,Design Award (VRC/VEXU/VAIC)
134473,43557,Robot Skills Champion (VRC/VEXU)
134474,43557,Judges Award (VRC/VEXU/VAIC/ADC)
134475,43557,Sportsmanship Award (VRC/VEXU/VAIC)
136058,43557,Excellence Award (VRC/VEXU/VAIC)
135028,43652,Excellence Award (VRC/VEXU/VAIC)
135029,43652,Design Award (VRC/VEXU/VAIC)
135030,43652,Robot Skills Champion (VRC/VEXU)
135031,43652,Robot Skills 2nd Place (VRC/VEXU)
135032,43652,Robot Skills 3rd Place (VRC/VEXU)
138581,43652,Judges Award (VRC/VEXU/VAIC/ADC)
134611,43574,Tournament Champions (VRC/VEXU/VAIC)
134612,43574,Design Award (VRC/VEXU/VAIC)
134613,43574,Robot Skills Champion (VRC/VEXU)
135886,43574,Excellence Award (VRC/VEXU/VAIC)
134477,43558,Tournament Champions (VRC/VEXU/VAIC)
134478,43558,Design Award (VRC/VEXU/VAIC)
134479,43558,Robot Skills Champion (VRC/VEXU)
134480,43558,Judges Award (VRC/VEXU/VAIC/ADC)
134481,43558,Sportsmanship Award (VRC/VEXU/VAIC)
136059,43558,Excellence Award (VRC/VEXU/VAIC)
134988,43643,Tournament Champions (VRC/VEXU/VAIC)
134989,43643,Robot Skills Champion (VRC/VEXU)
136245,43870,Robot Skills Champion (VIQC)
136246,43870,Robot Skills 2nd Place (VIQC)
136247,43870,Robot Skills 3rd Place (VIQC)
136322,43676,Excellence Award - High School (VRC)
136323,43676,Excellence Award - Middle School (VRC)
136324,43676,Tournament Champions (VRC/VEXU/VAIC)
136325,43676,Tournament Finalists (VRC/VEXU/VAIC)
136326,43676,Design Award (VRC/VEXU/VAIC)
136327,43676,Robot Skills Champion (VRC/VEXU)
136328,43676,Judges Award (VRC/VEXU/VAIC/ADC)
136936,44024,Robot Skills Champion (VRC/VEXU)
136937,44024,Robot Skills 2nd Place (VRC/VEXU)
136938,44024,Robot Skills 3rd Place (VRC/VEXU)
137238,44076,Excellence Award (VRC/VEXU/VAIC)
137239,44076,Tournament Champions (VRC/VEXU/VAIC)
137240,44076,Design Award (VRC/VEXU/VAIC)
137241,44076,Robot Skills Champion (VRC/VEXU)
138592,44076,Judges Award (VRC/VEXU/VAIC/ADC)
138750,44076,Tournament Finalists (VRC/VEXU/VAIC)
137388,44114,Excellence Award (VIQC)
137389,44114,Teamwork Champion Award (VIQC)
137390,44114,Design Award (VIQC)
137391,44114,Robot Skills Champion (VIQC)
137392,44114,Judges Award (VIQC)
137567,44146,Robot Skills Champion (VIQC)
137568,44146,Robot Skills 2nd Place (VIQC)
137569,44146,Robot Skills 3rd Place (VIQC)
137929,44224,Excellence Award (VIQC)
137930,44224,Design Award (VIQC)
137931,44224,Robot Skills Champion (VIQC)
137932,44224,Robot Skills 2nd Place (VIQC)
139006,44170,Teamwork Champion Award (VIQC)
139007,44170,Teamwork 2nd Place  Award (VIQC)
139008,44170,Teamwork 3rd Place Award (VIQC)
137557,44144,Robot Skills Champion (VIQC)
137558,44144,Robot Skills 2nd Place (VIQC)
137559,44144,Robot Skills 3rd Place (VIQC)
137410,44118,Robot Skills Champion (VRC/VEXU)
137411,44118,Robot Skills 2nd Place (VRC/VEXU)
137412,44118,Robot Skills 3rd Place (VRC/VEXU)
137420,44121,Robot Skills Champion (VRC/VEXU)
137421,44121,Robot Skills 2nd Place (VRC/VEXU)
137422,44121,Robot Skills 3rd Place (VRC/VEXU)
137524,44139,Excellence Award - Middle School (VIQC)
137525,44139,Excellence Award - Elementary School (VIQC)
137526,44139,Teamwork Champion Award (VIQC)
137527,44139,Design Award (VIQC)
137528,44139,Robot Skills Champion (VIQC)
137529,44139,Judges Award (VIQC)
137530,44139,Think Award (VIQC)
137531,44139,Amaze Award (VIQC)
137532,44139,Build Award (VIQC)
137533,44139,Sportsmanship Award (VIQC)
137534,44139,Energy Award (VIQC)
137535,44139,Inspire Award (VIQC)
138543,44139,Volunteer of the Year Award (VIQC)
135073,43664,Robot Skills Champion (VIQC)
135074,43664,Robot Skills 2nd Place (VIQC)
135075,43664,Robot Skills 3rd Place (VIQC)
137733,44192,Excellence Award (VRC/VEXU/VAIC)
137734,44192,Tournament Champions (VRC/VEXU/VAIC)
137735,44192,Tournament Finalists (VRC/VEXU/VAIC)
137736,44192,Design Award (VRC/VEXU/VAIC)
137737,44192,Robot Skills Champion (VRC/VEXU)
137738,44192,Judges Award (VRC/VEXU/VAIC/ADC)
137739,44192,Innovate Award (VRC/VEXU/VAIC)
137740,44192,Think Award (VRC/VEXU/VAIC)
137741,44192,Amaze Award (VRC/VEXU/VAIC)
137742,44192,Build Award (VRC/VEXU/VAIC)
137743,44192,Create Award (VRC/VEXU/VAIC)
137744,44192,Energy Award (VRC/VEXU/VAIC)
138566,44192,Volunteer of the Year Award (VRC/VEXU/VAIC)
138567,44192,Mentor of the Year Award (VRC/VEXU/VAIC)
138568,44192,Teacher of the Year Award  (VRC/VEXU/VAIC)
138194,44305,Tournament Champions (VRC/VEXU/VAIC)
138195,44305,Tournament Finalists (VRC/VEXU/VAIC)
138196,44305,Design Award (VRC/VEXU/VAIC)
