award_id,event_id,team_id,qualification
87091,36977,64370,CREATE U.S. Open
89333,37020,10081,RC
89333,37020,10081,CREATE U.S. Open
89334,37020,32038,RC
89334,37020,32038,CREATE U.S. Open
89334,37020,8548,RC
89334,37020,8548,CREATE U.S. Open
89335,37020,10081,RC
89335,37020,29692,RC
89336,37020,8548,RC
89336,37020,8548,CREATE U.S. Open
89337,37020,8548,RC
89337,37020,8548,CREATE U.S. Open
86982,36960,93474,RC
86982,36960,93474,CREATE U.S. Open
86983,36960,57872,RC
86983,36960,57872,CREATE U.S. Open
86983,36960,93474,RC
86983,36960,93474,CREATE U.S. Open
86986,36960,62637,RC
86986,36960,62637,CREATE U.S. Open
86988,36960,45631,RC
86988,36960,45631,CREATE U.S. Open
87578,36960,85543,RC
87578,36960,55072,RC
76551,35388,23122,CREATE U.S. Open
76551,35388,23122,RE-VRC-18-6380
76551,35388,23122,RE-VRC-18-6285
76551,35388,23122,RE-VRC-18-6284
76551,35388,93897,CREATE U.S. Open
76551,35388,93897,RE-VRC-18-6380
76551,35388,93897,RE-VRC-18-6285
76551,35388,93897,RE-VRC-18-6284
76556,35388,101538,CREATE U.S. Open
76556,35388,101538,RE-VRC-18-6380
76556,35388,101538,RE-VRC-18-6285
76556,35388,101538,RE-VRC-18-6284
76558,35388,23122,CREATE U.S. Open
76562,35388,94304,CREATE U.S. Open
76562,35388,94304,RE-VRC-18-6285
76564,35388,23122,CREATE U.S. Open
76564,35388,23122,RE-VRC-18-6380
76564,35388,23122,RE-VRC-18-6284
85415,36731,50949,RC
85415,36731,50949,CREATE U.S. Open
85415,36731,91596,RC
85415,36731,91596,CREATE U.S. Open
95334,36731,94294,CREATE U.S. Open
96828,36731,39838,RC
96828,36731,39838,CREATE U.S. Open
97397,36731,78398,RC
97397,36731,78398,CREATE U.S. Open
97398,36731,81242,CREATE U.S. Open
75897,35213,93333,RC
75897,35213,93333,CREATE U.S. Open
75898,35213,93333,RC
75898,35213,93333,CREATE U.S. Open
75898,35213,71565,RC
75898,35213,71565,CREATE U.S. Open
75899,35213,24220,CREATE U.S. Open
75902,35213,93333,CREATE U.S. Open
83115,35679,70324,RC
83115,35679,70324,CREATE U.S. Open
83116,35679,70324,RC
83116,35679,70324,CREATE U.S. Open
83116,35679,82378,RC
83116,35679,82378,CREATE U.S. Open
83117,35679,18649,RC
81030,36175,52683,RC
81031,36175,70487,RC
81031,36175,1181,RC
81758,36268,99108,RC
81758,36268,99108,CREATE U.S. Open
81758,36268,82436,RC
81758,36268,82436,CREATE U.S. Open
81762,36268,82436,RC
81762,36268,82436,CREATE U.S. Open
81765,36268,70944,RC
81765,36268,82437,RC
81766,36268,82436,RC
81766,36268,82436,CREATE U.S. Open
88456,36268,64287,RC
88456,36268,53920,RC
88456,36268,99110,RC
88456,36268,86075,RC
94577,36268,99108,RC
94577,36268,99108,CREATE U.S. Open
83820,36532,64230,RC
83820,36532,64230,CREATE U.S. Open
83821,36532,87904,RC
83821,36532,87904,CREATE U.S. Open
83821,36532,52075,RC
83821,36532,52075,CREATE U.S. Open
83825,36532,30853,RC
83825,36532,30853,CREATE U.S. Open
83828,36532,91531,CREATE U.S. Open
87338,37005,88482,RC
87338,37005,72873,RC
89591,37304,35506,World Championship
91173,37519,82486,RC
91173,37519,82486,CREATE U.S. Open
91173,37519,93544,RC
91173,37519,93544,CREATE U.S. Open
91176,37519,76774,CREATE U.S. Open
91221,37519,82486,RC
91221,37519,82486,CREATE U.S. Open
91222,37519,46297,CREATE U.S. Open
94238,37662,55173,RC
94238,37662,65939,RC
96446,37730,101761,RC
96446,37730,101761,CREATE U.S. Open
96447,37730,101736,RC
96447,37730,101736,CREATE U.S. Open
96447,37730,101761,RC
96447,37730,101761,CREATE U.S. Open
96448,37730,94446,RC
96448,37730,94446,CREATE U.S. Open
96449,37730,101761,RC
96449,37730,101761,CREATE U.S. Open
96450,37730,104168,RC
96450,37730,105681,RC
100164,37730,106343,RC
100164,37730,101684,RC
100164,37730,105827,RC
100164,37730,105457,RC
75962,35223,84205,RC
75963,35223,57076,RC
75963,35223,84205,RC
75966,35223,93042,RC
77066,35514,81977,RE-VRC-18-5731
77066,35514,81978,RE-VRC-18-5731
75355,35130,64373,RC
75355,35130,64373,CREATE U.S. Open
75356,35130,64370,RC
75356,35130,64370,CREATE U.S. Open
75356,35130,64373,RC
75356,35130,64373,CREATE U.S. Open
75357,35130,66199,RC
75357,35130,66199,CREATE U.S. Open
75358,35130,64373,RC
75358,35130,64373,CREATE U.S. Open
77616,35608,41794,RC
77616,35608,41794,CREATE U.S. Open
77617,35608,41794,RC
77617,35608,41794,CREATE U.S. Open
77617,35608,50088,RC
77617,35608,50088,CREATE U.S. Open
77618,35608,63505,CREATE U.S. Open
77620,35608,41794,CREATE U.S. Open
75923,35217,72873,RC
75923,35217,72873,CREATE U.S. Open
75924,35217,51615,RC
75924,35217,51615,RE-VRC-18-6247
75924,35217,51615,CREATE U.S. Open
75924,35217,72873,RC
75924,35217,72873,RE-VRC-18-6247
75924,35217,72873,CREATE U.S. Open
75926,35217,96002,CREATE U.S. Open
75929,35217,72429,CREATE U.S. Open
76437,35362,86263,RC
76437,35362,86263,CREATE U.S. Open
76438,35362,86263,RC
76438,35362,86263,RE-VRC-18-5063
76438,35362,86263,CREATE U.S. Open
76438,35362,51996,RC
76438,35362,51996,RE-VRC-18-5063
76438,35362,51996,CREATE U.S. Open
76439,35362,74635,CREATE U.S. Open
93525,35362,86263,CREATE U.S. Open
78064,35441,94286,RC
78064,35441,94286,CREATE U.S. Open
78064,35441,38506,RC
78064,35441,38506,CREATE U.S. Open
93649,35441,93107,CREATE U.S. Open
96378,35441,61258,RC
96378,35441,61258,CREATE U.S. Open
84839,35505,4206,RC
84839,35505,23353,RC
84844,35505,54038,RC
84847,35505,8329,RC
84847,35505,92641,RC
84849,35505,23353,RC
76642,35410,85156,RC
76642,35410,85156,CREATE U.S. Open
76642,35410,85156,RE-VRC-18-6183
76643,35410,83758,RC
76643,35410,83758,CREATE U.S. Open
76643,35410,83758,RE-VRC-18-6183
76643,35410,83415,RC
76643,35410,83415,CREATE U.S. Open
76643,35410,83415,RE-VRC-18-6183
76648,35410,71990,RC
76648,35410,71990,CREATE U.S. Open
76648,35410,71990,RE-VRC-18-6183
76650,35410,96901,RC
76650,35410,96901,RE-VRC-18-6183
76650,35410,101746,RC
76650,35410,101746,RE-VRC-18-6183
76651,35410,83415,RC
76651,35410,83415,CREATE U.S. Open
76651,35410,83415,RE-VRC-18-6183
77436,35586,81192,RC
77436,35586,81192,CREATE U.S. Open
77437,35586,96321,RC
77437,35586,96321,CREATE U.S. Open
77437,35586,83635,RC
77437,35586,83635,CREATE U.S. Open
77438,35586,96321,RC
77438,35586,96321,CREATE U.S. Open
77440,35586,71480,RC
77440,35586,71480,CREATE U.S. Open
82744,36336,53553,RC
82744,36336,53553,CREATE U.S. Open
82745,36336,73245,RC
82745,36336,73245,CREATE U.S. Open
82745,36336,96817,RC
82745,36336,96817,CREATE U.S. Open
82746,36336,15109,CREATE U.S. Open
82748,36336,96817,CREATE U.S. Open
75839,35201,53716,RC
75839,35201,53716,CREATE U.S. Open
75840,35201,53716,RC
75840,35201,53716,CREATE U.S. Open
75840,35201,52150,RC
75840,35201,52150,CREATE U.S. Open
75841,35201,65452,RC
90714,36423,65700,RC
90714,36423,65700,CREATE U.S. Open
90715,36423,82361,RC
90715,36423,82361,CREATE U.S. Open
90715,36423,71924,RC
90715,36423,71924,CREATE U.S. Open
92301,36423,71924,CREATE U.S. Open
81781,36270,53103,RC
81781,36270,53103,CREATE U.S. Open
81782,36270,74847,RC
81782,36270,74847,CREATE U.S. Open
81782,36270,74848,RC
81782,36270,74848,CREATE U.S. Open
81786,36270,32005,RC
81786,36270,32005,CREATE U.S. Open
81790,36270,74847,RC
81790,36270,74847,CREATE U.S. Open
83849,36541,58491,RC
83849,36541,58491,CREATE U.S. Open
83850,36541,36082,RC
83850,36541,36082,CREATE U.S. Open
83850,36541,1706,RC
83850,36541,1706,CREATE U.S. Open
83851,36541,14665,CREATE U.S. Open
83852,36541,9901,CREATE U.S. Open
82114,36300,82378,RC
82114,36300,82378,CREATE U.S. Open
82115,36300,73046,RC
82115,36300,73046,CREATE U.S. Open
82115,36300,27589,RC
82115,36300,27589,CREATE U.S. Open
82116,36300,27628,RC
82116,36300,27628,CREATE U.S. Open
82118,36300,27628,RC
82118,36300,27628,CREATE U.S. Open
83440,36484,66413,RC
83441,36484,91596,RC
83441,36484,93452,RC
82782,36390,64629,RC
82782,36390,64629,CREATE U.S. Open
82783,36390,64631,RC
82783,36390,64631,CREATE U.S. Open
82783,36390,64629,RC
82783,36390,64629,CREATE U.S. Open
82784,36390,64630,CREATE U.S. Open
93533,36390,64631,CREATE U.S. Open
86919,36848,93157,CREATE U.S. Open
86919,36848,93157,RC
86920,36848,93157,CREATE U.S. Open
86920,36848,91511,CREATE U.S. Open
86921,36848,61114,CREATE U.S. Open
86923,36848,93157,CREATE U.S. Open
86369,36859,52139,RC
86369,36859,52139,CREATE U.S. Open
86371,36859,52139,RC
86371,36859,52139,CREATE U.S. Open
86371,36859,73891,RC
86371,36859,73891,CREATE U.S. Open
86373,36859,85524,CREATE U.S. Open
86380,36859,64786,CREATE U.S. Open
83809,36530,70324,RC
83809,36530,70324,CREATE U.S. Open
83809,36530,72426,RC
83809,36530,72426,CREATE U.S. Open
83810,36530,70324,RC
83810,36530,70324,CREATE U.S. Open
83811,36530,56084,RC
83811,36530,56084,CREATE U.S. Open
83814,36530,70324,CREATE U.S. Open
85140,36690,60677,RC
85140,36690,60677,CREATE U.S. Open
85141,36690,98758,RC
85141,36690,98758,CREATE U.S. Open
85141,36690,98760,RC
85141,36690,98760,CREATE U.S. Open
85142,36690,60681,RC
85142,36690,60681,CREATE U.S. Open
85143,36690,60681,CREATE U.S. Open
88915,37210,93040,RC
88915,37210,93040,CREATE U.S. Open
88916,37210,52115,RC
88916,37210,52115,CREATE U.S. Open
88916,37210,93037,RC
88916,37210,93037,CREATE U.S. Open
88917,37210,52114,RC
88917,37210,52114,CREATE U.S. Open
88918,37210,93040,CREATE U.S. Open
85439,36740,97200,RC
85439,36740,97200,CREATE U.S. Open
85440,36740,82568,RC
85440,36740,82568,CREATE U.S. Open
85440,36740,63241,RC
85440,36740,63241,CREATE U.S. Open
85441,36740,97200,CREATE U.S. Open
85443,36740,63259,CREATE U.S. Open
83917,36464,56368,RC
83917,36464,56368,CREATE U.S. Open
83917,36464,82411,RC
83917,36464,82411,CREATE U.S. Open
83918,36464,37975,CREATE U.S. Open
83919,36464,23035,CREATE U.S. Open
97711,36464,50008,RC
97711,36464,50008,CREATE U.S. Open
97712,36464,81763,RC
97712,36464,81763,CREATE U.S. Open
89012,36935,83833,RC
89012,36935,83833,CREATE U.S. Open
89013,36935,58298,RC
89013,36935,58298,CREATE U.S. Open
89013,36935,48479,RC
89013,36935,48479,CREATE U.S. Open
89014,36935,83833,CREATE U.S. Open
89016,36935,58298,CREATE U.S. Open
84117,36579,93614,RC
84117,36579,93614,CREATE U.S. Open
84149,36579,98270,RC
84149,36579,98270,CREATE U.S. Open
84149,36579,82436,RC
84149,36579,82436,CREATE U.S. Open
84150,36579,65000,RC
84150,36579,82437,RC
84151,36579,82436,RC
84151,36579,82436,CREATE U.S. Open
84312,36579,82436,RC
84312,36579,82436,CREATE U.S. Open
88555,36579,86175,RC
88555,36579,65726,RC
88555,36579,65725,RC
88555,36579,65001,RC
89290,37257,94286,RC
89290,37257,94286,CREATE U.S. Open
89290,37257,77322,RC
89290,37257,77322,CREATE U.S. Open
89291,37257,61258,CREATE U.S. Open
89294,37257,94286,CREATE U.S. Open
89469,37257,44569,RC
89469,37257,44569,CREATE U.S. Open
89469,37257,44569,RE-VRC-18-5076
89470,37257,77322,RC
89470,37257,77322,CREATE U.S. Open
89470,37257,77322,RE-VRC-18-5849
82992,36421,82103,RC
82992,36421,82103,CREATE U.S. Open
82993,36421,82102,RC
82993,36421,82102,CREATE U.S. Open
82993,36421,82103,RC
82993,36421,82103,CREATE U.S. Open
82999,36421,82102,RC
82999,36421,82102,CREATE U.S. Open
90722,36421,71746,RC
90722,36421,71746,CREATE U.S. Open
90723,36421,71746,RC
90723,36421,65701,RC
85384,36727,53628,RC
85384,36727,53628,CREATE U.S. Open
83117,35679,18649,CREATE U.S. Open
83119,35679,18649,RC
83119,35679,18649,CREATE U.S. Open
77605,35605,98323,RC
77605,35605,84714,RC
87735,36325,59618,RC
87735,36325,59618,CREATE U.S. Open
87735,36325,63242,RC
87735,36325,63242,CREATE U.S. Open
93648,36325,85351,CREATE U.S. Open
96819,36325,59618,RC
96819,36325,59618,CREATE U.S. Open
96820,36325,63239,CREATE U.S. Open
78506,35748,4551,RC
78506,35748,4551,CREATE U.S. Open
78506,35748,4416,RC
78506,35748,4416,CREATE U.S. Open
78508,35748,81710,RC
78508,35748,81710,CREATE U.S. Open
78510,35748,30058,RC
78510,35748,30058,CREATE U.S. Open
94867,35748,30058,RC
94867,35748,26005,RC
97322,35748,4416,RC
97323,35748,4526,RC
78772,35809,83006,RC
78772,35809,83006,CREATE U.S. Open
78773,35809,58262,RC
78773,35809,58262,CREATE U.S. Open
78773,35809,83923,RC
78773,35809,83923,CREATE U.S. Open
78774,35809,69016,RC
78774,35809,69016,CREATE U.S. Open
78776,35809,58262,RC
78776,35809,58262,CREATE U.S. Open
81483,36242,88451,RC
81483,36242,88451,CREATE U.S. Open
81484,36242,88451,RC
81484,36242,88451,CREATE U.S. Open
81484,36242,80668,RC
81484,36242,80668,CREATE U.S. Open
81485,36242,90206,CREATE U.S. Open
81486,36242,76643,CREATE U.S. Open
76897,35414,70524,RC
76897,35414,70524,CREATE U.S. Open
76898,35414,24901,RC
76898,35414,24901,CREATE U.S. Open
76898,35414,61764,RC
76898,35414,61764,CREATE U.S. Open
76899,35414,61360,RC
76899,35414,61360,CREATE U.S. Open
76900,35414,70524,RC
76900,35414,70524,CREATE U.S. Open
78729,35799,63710,RC
78729,35799,63710,CREATE U.S. Open
78729,35799,72426,RC
78729,35799,72426,CREATE U.S. Open
78731,35799,72426,CREATE U.S. Open
91848,35799,72426,RC
91848,35799,72426,CREATE U.S. Open
91849,35799,63710,CREATE U.S. Open
83167,36444,50691,RC
83167,36444,50691,CREATE U.S. Open
83167,36444,38962,RC
83167,36444,38962,CREATE U.S. Open
83168,36444,50691,RC
83168,36444,50691,CREATE U.S. Open
83170,36444,75598,RC
83170,36444,75598,CREATE U.S. Open
83171,36444,82102,RC
83171,36444,82102,CREATE U.S. Open
83172,36444,75598,RC
83172,36444,75598,CREATE U.S. Open
82832,36397,63768,RC
82832,36397,63768,CREATE U.S. Open
82833,36397,81350,RC
82833,36397,81350,CREATE U.S. Open
82833,36397,81347,RC
82833,36397,81347,CREATE U.S. Open
82834,36397,39529,RC
82834,36397,39529,CREATE U.S. Open
82836,36397,81350,CREATE U.S. Open
92213,36397,95386,RC
92213,36397,81348,RC
84068,36463,65547,RC
84068,36463,65547,CREATE U.S. Open
84069,36463,75888,RC
84069,36463,75888,CREATE U.S. Open
84069,36463,53920,RC
84069,36463,53920,CREATE U.S. Open
84074,36463,56779,RC
84074,36463,56779,CREATE U.S. Open
84078,36463,76166,RC
84078,36463,57610,RC
84079,36463,59876,RC
84079,36463,59876,CREATE U.S. Open
88949,37225,47714,RC
88949,37225,47714,CREATE U.S. Open
88949,37225,82361,RC
88949,37225,82361,CREATE U.S. Open
88950,37225,47714,RC
88950,37225,47714,CREATE U.S. Open
88953,37225,82361,RC
88953,37225,82361,CREATE U.S. Open
88954,37225,39136,RC
88954,37225,39136,CREATE U.S. Open
88955,37225,82361,RC
88955,37225,82361,CREATE U.S. Open
85385,36727,81719,RC
85385,36727,81719,CREATE U.S. Open
85385,36727,100000,RC
85385,36727,100000,CREATE U.S. Open
85389,36727,49338,CREATE U.S. Open
95347,36727,62938,RC
95347,36727,62938,CREATE U.S. Open
97782,36757,64373,RC
97782,36757,64373,CREATE U.S. Open
87179,36967,521,RC
87179,36967,521,CREATE U.S. Open
87179,36967,52997,RC
87179,36967,52997,CREATE U.S. Open
87181,36967,82096,CREATE U.S. Open
87183,36967,521,CREATE U.S. Open
95363,36967,521,RC
95363,36967,521,CREATE U.S. Open
77679,35339,93005,CREATE U.S. Open
77680,35339,70274,RC
77680,35339,70274,CREATE U.S. Open
77680,35339,26893,RC
77680,35339,26893,CREATE U.S. Open
77682,35339,496,RC
77682,35339,496,CREATE U.S. Open
77684,35339,70274,CREATE U.S. Open
80012,36049,85767,RC
80012,36049,85767,CREATE U.S. Open
80013,36049,60677,RC
80013,36049,60677,CREATE U.S. Open
80013,36049,98757,RC
80013,36049,98757,CREATE U.S. Open
80014,36049,96506,RC
80014,36049,96506,CREATE U.S. Open
80016,36049,98757,CREATE U.S. Open
90873,36327,32488,RC
90873,36327,32488,CREATE U.S. Open
90873,36327,88763,RC
90873,36327,88763,CREATE U.S. Open
90875,36327,88451,RC
90875,36327,88451,CREATE U.S. Open
93541,36327,64361,CREATE U.S. Open
98790,36327,88763,RC
98790,36327,88763,CREATE U.S. Open
98791,36327,82736,RC
98791,36327,82736,CREATE U.S. Open
87374,37014,58388,RC
87374,37014,58388,CREATE U.S. Open
87375,37014,96782,RC
75841,35201,65452,CREATE U.S. Open
75843,35201,53716,CREATE U.S. Open
84900,35644,74085,RC
84901,35644,33277,RC
84901,35644,12097,RC
84904,35644,74091,RC
84906,35644,74085,RC
84906,35644,51014,RC
97343,35644,93510,RC
97343,35644,59014,RC
97343,35644,74091,RC
97343,35644,74093,RC
76881,35484,86531,RC
76881,35484,86531,CREATE U.S. Open
76882,35484,86531,RC
76882,35484,86531,CREATE U.S. Open
76882,35484,4361,RC
76882,35484,4361,CREATE U.S. Open
76886,35484,94191,RC
76886,35484,94191,CREATE U.S. Open
76889,35484,94191,RC
76889,35484,62697,RC
76890,35484,94191,RC
76890,35484,94191,CREATE U.S. Open
78332,35722,36082,RC
78332,35722,36082,CREATE U.S. Open
78332,35722,61301,RC
78332,35722,61301,CREATE U.S. Open
78333,35722,75533,CREATE U.S. Open
78335,35722,61300,CREATE U.S. Open
97415,35722,61300,RC
97415,35722,61300,CREATE U.S. Open
84381,36617,75051,RC
84381,36617,75051,CREATE U.S. Open
84382,36617,84325,RC
84382,36617,84325,CREATE U.S. Open
84382,36617,63736,RC
84382,36617,63736,CREATE U.S. Open
84387,36617,65095,RC
84387,36617,65095,CREATE U.S. Open
84392,36617,84325,CREATE U.S. Open
83742,36518,66734,RC
83742,36518,66734,CREATE U.S. Open
83743,36518,64719,RC
83743,36518,64719,CREATE U.S. Open
83743,36518,66733,RC
83743,36518,66733,CREATE U.S. Open
83744,36518,58559,CREATE U.S. Open
83746,36518,66734,CREATE U.S. Open
84700,36637,13282,RC
84700,36637,13282,CREATE U.S. Open
84701,36637,13282,RC
84701,36637,13282,CREATE U.S. Open
84701,36637,13246,RC
84701,36637,13246,CREATE U.S. Open
84702,36637,13552,RC
84702,36637,13552,CREATE U.S. Open
84704,36637,13282,CREATE U.S. Open
93664,36637,13552,RC
93664,36637,6221,RC
89793,37331,55072,RC
89793,37331,55072,CREATE U.S. Open
89794,37331,45631,RC
89794,37331,45631,CREATE U.S. Open
89794,37331,55992,RC
89794,37331,55992,CREATE U.S. Open
89795,37331,62969,RC
89795,37331,62969,CREATE U.S. Open
89797,37331,45631,CREATE U.S. Open
90433,37354,67095,RC
90433,37354,67095,CREATE U.S. Open
90433,37354,82486,RC
90433,37354,82486,CREATE U.S. Open
90434,37354,59282,RC
90434,37354,59282,CREATE U.S. Open
90436,37354,82486,RC
90436,37354,82486,CREATE U.S. Open
96969,37354,58298,RC
96969,37354,58298,CREATE U.S. Open
96970,37354,82486,RC
96970,37354,82486,CREATE U.S. Open
86907,36951,49636,RC
86907,36951,49636,CREATE U.S. Open
86908,36951,67429,RC
86908,36951,67429,CREATE U.S. Open
86908,36951,66726,RC
86908,36951,66726,CREATE U.S. Open
86909,36951,89192,RC
86909,36951,89192,CREATE U.S. Open
97387,36951,58276,CREATE U.S. Open
97388,36951,49636,RC
97388,36951,54902,RC
85306,36719,60063,RC
85306,36719,60063,CREATE U.S. Open
85307,36719,74115,RC
85307,36719,74115,CREATE U.S. Open
85307,36719,59611,RC
85307,36719,59611,CREATE U.S. Open
85308,36719,33958,RC
85308,36719,33958,CREATE U.S. Open
85311,36719,60063,CREATE U.S. Open
86256,36863,32554,RC
86256,36863,32554,CREATE U.S. Open
86257,36863,32554,RC
86257,36863,32554,CREATE U.S. Open
86257,36863,53535,RC
86257,36863,53535,CREATE U.S. Open
86258,36863,58792,RC
86258,36863,58792,CREATE U.S. Open
86259,36863,77766,CREATE U.S. Open
85884,36806,86609,CREATE U.S. Open
85884,36806,86609,RE-VRC-18-6380
85884,36806,86609,RE-VRC-18-6285
85884,36806,86609,RE-VRC-18-6284
85884,36806,49048,CREATE U.S. Open
85884,36806,49048,RE-VRC-18-6380
85884,36806,49048,RE-VRC-18-6285
85884,36806,49048,RE-VRC-18-6284
85887,36806,49048,CREATE U.S. Open
85887,36806,49048,RE-VRC-18-6380
85887,36806,49048,RE-VRC-18-6285
85887,36806,49048,RE-VRC-18-6284
85891,36806,86609,CREATE U.S. Open
97278,36806,88298,CREATE U.S. Open
97278,36806,88298,RE-VRC-18-6380
97278,36806,88298,RE-VRC-18-6285
97278,36806,88298,RE-VRC-18-6284
87632,37060,81118,RC
87632,37060,81118,CREATE U.S. Open
87633,37060,70757,RC
87633,37060,70757,CREATE U.S. Open
87633,37060,71576,RC
87633,37060,71576,CREATE U.S. Open
87636,37060,93003,CREATE U.S. Open
87639,37060,81118,CREATE U.S. Open
87892,37095,70274,RC
87892,37095,70274,CREATE U.S. Open
87893,37095,83337,RC
87893,37095,83337,CREATE U.S. Open
87893,37095,70274,RC
87893,37095,70274,CREATE U.S. Open
87894,37095,14770,CREATE U.S. Open
76783,35458,93162,RE-VRC-18-5731
76783,35458,33766,RE-VRC-18-5731
94209,37385,93193,RC
94209,37385,93193,CREATE U.S. Open
94210,37385,51053,RC
94210,37385,51053,CREATE U.S. Open
94210,37385,82096,RC
94210,37385,82096,CREATE U.S. Open
96530,37385,84068,CREATE U.S. Open
86506,36912,82505,RC
86506,36912,82505,CREATE U.S. Open
86507,36912,61061,RC
86507,36912,61061,CREATE U.S. Open
86507,36912,82505,RC
86507,36912,82505,CREATE U.S. Open
86508,36912,99922,CREATE U.S. Open
93526,36912,85368,CREATE U.S. Open
99080,37860,65221,World Championship
99081,37860,89985,World Championship
87824,37082,4111,RC
87824,37082,4111,CREATE U.S. Open
87825,37082,62875,RC
87825,37082,62875,CREATE U.S. Open
87825,37082,74205,RC
87825,37082,74205,CREATE U.S. Open
87826,37082,56649,RC
87826,37082,56649,CREATE U.S. Open
94833,37082,4111,RC
94833,37082,4111,CREATE U.S. Open
94834,37082,81691,RC
94834,37082,73178,RC
75689,35176,50410,RC
75689,35176,50410,CREATE U.S. Open
75690,35176,57379,RC
75690,35176,57379,CREATE U.S. Open
75690,35176,94423,RC
75690,35176,94423,CREATE U.S. Open
75693,35176,94245,RC
75693,35176,94245,CREATE U.S. Open
75696,35176,57379,CREATE U.S. Open
80506,36097,65456,RC
80506,36097,65456,CREATE U.S. Open
80506,36097,99020,RC
80506,36097,99020,CREATE U.S. Open
80507,36097,63772,RC
80507,36097,63772,CREATE U.S. Open
80509,36097,58388,RC
80509,36097,58388,CREATE U.S. Open
97875,36097,58388,RC
97875,36097,58388,CREATE U.S. Open
87845,37088,97219,RC
87845,37088,97219,CREATE U.S. Open
87845,37088,91511,RC
87845,37088,91511,CREATE U.S. Open
87848,37088,73062,RC
87848,37088,73062,CREATE U.S. Open
87850,37088,97219,RC
87850,37088,97219,CREATE U.S. Open
92036,37088,62489,RC
92036,37088,73062,RC
92037,37088,51381,RC
92037,37088,51381,CREATE U.S. Open
92038,37088,63269,RC
92038,37088,63269,CREATE U.S. Open
81471,36241,75530,RC
81472,36241,75530,RC
81472,36241,90579,RC
81476,36241,74492,RC
81710,36262,53535,RC
81710,36262,53535,CREATE U.S. Open
81710,36262,84377,RC
81710,36262,84377,CREATE U.S. Open
81711,36262,50838,RC
81711,36262,50838,CREATE U.S. Open
81713,36262,84378,RC
81713,36262,58792,RC
81714,36262,35890,RC
81714,36262,35890,CREATE U.S. Open
96783,36262,58301,RC
96783,36262,58301,CREATE U.S. Open
96784,36262,35890,RC
96784,36262,35890,CREATE U.S. Open
90210,37410,32488,RC
90210,37410,32488,CREATE U.S. Open
90210,37410,86637,RC
90210,37410,86637,CREATE U.S. Open
90212,37410,100467,CREATE U.S. Open
90213,37410,32488,CREATE U.S. Open
91108,37410,100466,RC
91108,37410,100466,CREATE U.S. Open
74852,35035,54832,RC
74852,35035,54832,CREATE U.S. Open
74853,35035,56146,RC
74853,35035,56146,CREATE U.S. Open
74853,35035,56145,RC
74853,35035,56145,CREATE U.S. Open
74855,35035,43690,CREATE U.S. Open
74857,35035,54832,CREATE U.S. Open
84325,35036,71776,CREATE U.S. Open
84325,35036,71776,RE-VRC-18-6380
84325,35036,71776,RE-VRC-18-6285
84325,35036,71776,RE-VRC-18-6284
84328,35036,93897,CREATE U.S. Open
84328,35036,93897,RE-VRC-18-6380
84328,35036,93897,RE-VRC-18-6285
84328,35036,93897,RE-VRC-18-6284
84328,35036,49871,CREATE U.S. Open
84328,35036,49871,RE-VRC-18-6380
84328,35036,49871,RE-VRC-18-6285
84328,35036,49871,RE-VRC-18-6284
84329,35036,49871,CREATE U.S. Open
97575,35036,23122,CREATE U.S. Open
97575,35036,23122,RE-VRC-18-6380
97575,35036,23122,RE-VRC-18-6285
97575,35036,23122,RE-VRC-18-6284
74892,35050,69047,RC
74892,35050,69047,CREATE U.S. Open
74892,35050,51917,RC
74892,35050,51917,CREATE U.S. Open
74893,35050,88500,CREATE U.S. Open
74895,35050,93608,CREATE U.S. Open
91577,35050,97482,RC
91577,35050,97482,CREATE U.S. Open
91578,35050,69047,RC
91578,35050,69047,CREATE U.S. Open
76292,35016,93087,RC
76292,35016,93087,CREATE U.S. Open
76293,35016,61360,RC
76293,35016,61360,CREATE U.S. Open
76293,35016,67881,RC
76293,35016,67881,CREATE U.S. Open
76294,35016,67881,RC
76294,35016,67881,CREATE U.S. Open
76296,35016,93087,RC
76296,35016,93087,CREATE U.S. Open
94126,35016,93087,RC
94126,35016,61764,RC
75196,35103,64767,RC
75196,35103,64767,CREATE U.S. Open
75197,35103,64767,RC
75197,35103,64767,CREATE U.S. Open
75197,35103,93088,RC
75197,35103,93088,CREATE U.S. Open
75198,35103,81679,RC
75198,35103,81679,CREATE U.S. Open
75200,35103,81679,RC
75200,35103,8446,RC
75201,35103,64767,RC
75201,35103,64767,CREATE U.S. Open
75433,35140,98187,RC
75433,35140,98187,CREATE U.S. Open
75434,35140,98187,RC
75434,35140,98187,CREATE U.S. Open
75434,35140,28441,RC
75434,35140,28441,CREATE U.S. Open
75435,35140,4166,RC
75435,35140,4166,CREATE U.S. Open
75438,35140,4086,CREATE U.S. Open
94836,35140,74174,RC
94836,35140,4086,RC
75888,35209,94605,RC
75888,35209,94605,CREATE U.S. Open
75889,35209,37162,RC
75889,35209,37162,CREATE U.S. Open
75889,35209,58262,RC
75889,35209,58262,CREATE U.S. Open
75891,35209,58262,RC
75297,35121,93510,RC
75298,35121,93510,RC
75298,35121,76682,RC
75299,35121,102431,RC
81439,36237,45784,RC
81439,36237,45784,CREATE U.S. Open
81439,36237,58262,RC
81439,36237,58262,CREATE U.S. Open
81440,36237,60993,RC
81440,36237,60993,CREATE U.S. Open
81441,36237,37732,RC
81441,36237,37729,RC
81442,36237,58262,RC
